lock_id,user_id,lock_datetime
5481,72549531,2022-11-21 10:40:23.787647
5482,90097205,2022-09-01 06:56:12.032276
5483,51786977,2022-12-12 10:48:55.824665
5484,18384478,2022-09-24 05:45:15.816091
5485,18069000,2022-12-08 11:40:23.830216
5486,79385844,2022-12-26 06:16:01.843038
5487,73586491,2022-11-12 08:46:07.334217
5488,90043430,2022-12-30 04:50:15.102065
5489,24931983,2022-11-28 18:19:23.445622
5490,2983160,2022-10-29 05:45:58.225974
5491,58932677,2022-09-20 19:42:50.680447
5492,72174458,2022-10-29 02:39:50.055231
5493,85343233,2022-10-11 05:44:54.415364
5494,83096863,2022-12-15 19:33:34.092749
5495,83909680,2022-12-26 03:26:11.086735
5496,76578579,2022-10-20 20:33:40.007664
5497,6205771,2022-10-01 04:32:41.147560
5498,56659353,2022-12-30 16:06:44.808329
5499,91725473,2022-11-05 08:58:01.165411
5500,88925997,2022-10-09 07:58:40.168859
5501,99237257,2022-11-11 03:22:14.063148
5502,91535340,2022-09-30 10:40:02.517668
5503,2682437,2022-11-21 09:06:24.517122
5504,28690132,2022-11-10 23:39:04.955483
5505,5174985,2022-12-10 07:16:29.875965
5506,71980927,2022-12-10 00:47:01.768881
5507,8615452,2022-09-27 22:48:04.575595
5508,20892145,2022-10-07 02:56:13.018711
5509,25131167,2022-09-22 03:04:05.419406
5510,94177342,2022-10-14 09:28:29.303859
5511,6215793,2022-11-30 10:22:39.447739
5512,30602883,2022-11-01 05:38:35.963556
5513,86642240,2022-12-25 06:54:20.277475
5514,90502610,2022-10-21 13:01:20.644128
5515,20220323,2022-12-07 02:56:47.861521
5516,38274494,2022-09-21 09:38:11.683260
5517,31259347,2022-12-27 03:25:20.316094
5518,8381583,2022-12-16 13:49:34.493389
5519,75448675,2022-09-20 19:41:33.088709
5520,47576814,2022-11-11 01:17:59.476850
5521,63755935,2022-10-18 02:51:47.531476
5522,76113992,2022-10-09 13:56:02.018410
5523,33392043,2022-09-29 12:56:59.599789
5524,74601202,2022-10-16 07:59:49.713590
5525,16988711,2022-09-04 08:01:44.895517
5526,74677863,2022-11-24 14:11:02.389360
5527,73248847,2022-09-06 09:30:29.300015
5528,93503052,2022-12-08 01:50:28.506502
5529,10247689,2022-09-12 21:11:46.888033
5530,96173499,2022-11-23 16:08:37.938764
5531,13781227,2022-12-03 15:24:44.358807
5532,23997499,2022-12-19 04:14:54.643034
5533,36135556,2022-12-10 05:14:28.583072
5534,38318236,2022-09-17 10:15:44.612094
5535,90427664,2022-10-27 13:39:48.865395
5536,92680934,2022-12-28 14:12:43.883144
5537,39200397,2022-12-28 14:52:55.476240
5538,43441138,2022-12-08 14:57:31.139663
5539,386271,2022-10-12 07:23:00.836711
5540,28536331,2022-10-15 18:11:17.489960
5541,37969780,2022-10-21 04:23:46.863403
5542,27153584,2022-12-20 01:27:09.879259
5543,15790997,2022-10-26 16:57:25.730125
5544,38531829,2022-11-21 07:22:34.004864
5545,54650569,2022-10-20 11:31:49.518645
5546,24378732,2022-10-04 04:53:43.023940
5547,26826965,2022-12-09 07:47:19.910678
5548,51086219,2022-11-25 21:28:12.037561
5549,10681981,2022-10-23 03:41:25.929642
5550,46925313,2022-10-19 01:35:32.847129
5551,82764225,2022-10-11 03:04:14.407503
5552,78231632,2022-09-14 09:29:10.422783
5553,50256657,2022-11-23 06:28:00.623798
5554,3870947,2022-10-14 13:50:28.572647
5555,36684910,2022-09-20 08:54:56.321439
5556,49551188,2022-12-29 21:28:11.422154
5557,58456591,2022-09-28 01:05:58.651817
5558,30510181,2022-11-03 16:02:21.868958
5559,99035529,2022-12-26 13:22:59.450644
5560,37797152,2022-11-23 12:56:29.048948
5561,69245777,2022-11-16 23:44:49.871675
5562,85401888,2022-10-31 09:11:03.435761
5563,46334107,2022-12-16 08:37:29.456887
5564,56228348,2022-12-09 13:34:16.646007
5565,40567797,2022-10-06 21:49:41.494878
5566,3470022,2022-09-13 15:49:50.523100
5567,50275230,2022-09-14 08:44:33.252869
5568,39130308,2022-11-01 22:04:32.428652
5569,47114492,2022-11-26 15:09:13.937971
5570,86202513,2022-09-07 22:17:50.603699
5571,47506759,2022-12-01 03:52:36.200739
5572,15062960,2022-12-07 22:31:18.045905
5573,93990645,2022-11-08 03:47:42.503891
5574,96212370,2022-12-18 22:17:58.272279
5575,36633997,2022-11-26 14:30:39.600300
5576,19621088,2022-10-08 05:03:21.688333
5577,4532620,2022-12-05 12:22:59.609447
5578,2105014,2022-09-20 17:14:48.638117
5579,75489906,2022-11-11 16:04:31.361293
5580,87015347,2022-10-28 08:42:49.279931
5581,86538373,2022-10-21 17:24:35.988403
5582,93071116,2022-11-29 10:15:58.600803
5583,27367129,2022-10-23 15:39:11.720835
5584,41728913,2022-12-27 14:46:21.527886
5585,7750853,2022-10-02 05:49:37.074968
5586,68924629,2022-11-07 04:07:33.119548
5587,41870404,2022-10-13 05:48:03.459052
5588,71461556,2022-10-16 17:20:50.599110
5589,59979073,2022-12-28 11:26:52.280579
5590,41159731,2022-10-18 01:58:03.434381
5591,89800002,2022-10-19 18:04:10.285527
5592,52245171,2022-12-15 14:04:27.158267
5593,42388634,2022-11-19 06:34:56.781174
5594,93609018,2022-09-12 07:21:26.490023
5595,28331646,2022-09-30 09:53:45.664038
5596,67161250,2022-12-29 13:58:51.077957
5597,76425377,2022-12-11 15:54:11.957351
5598,70039298,2022-10-23 22:50:56.969143
5599,20068301,2022-09-24 02:54:28.509451
5600,71741246,2022-11-01 18:34:10.644493
5601,90981211,2022-11-28 19:14:29.458038
5602,53325044,2022-09-27 11:23:14.700990
5603,42994675,2022-12-04 02:38:19.886601
5604,47597001,2022-11-15 02:27:27.894038
5605,6032212,2022-11-27 12:49:07.835720
5606,63191178,2022-11-23 09:50:57.622906
5607,24523833,2022-11-20 09:41:28.950318
5608,38265335,2022-11-10 15:10:03.055910
5609,53141248,2022-11-05 17:39:47.573723
5610,18875739,2022-09-08 23:26:57.274071
5611,26498791,2022-10-24 04:34:04.991056
5612,11795253,2022-12-09 01:45:05.491824
5613,62591922,2022-11-01 09:19:58.263178
5614,80769489,2022-10-16 10:27:13.678275
5615,38356565,2022-09-26 19:26:55.557414
5616,54238737,2022-09-20 00:20:52.059831
5617,71201155,2022-11-18 23:58:24.676724
5618,26102323,2022-11-09 07:55:55.224730
5619,29949329,2022-12-27 10:52:54.973186
5620,39576550,2022-10-17 07:51:53.908528
5621,99602418,2022-11-12 03:17:28.512281
5622,67498653,2022-09-25 09:43:50.788216
5623,82576435,2022-09-23 01:42:55.404947
5624,37935559,2022-11-26 05:27:53.970667
5625,35714933,2022-10-17 22:57:08.243374
5626,33097724,2022-10-24 17:28:06.859352
5627,74842150,2022-11-07 16:33:05.592050
5628,25920304,2022-09-28 09:48:00.749828
5629,85793927,2022-12-14 20:50:39.851002
5630,65713289,2022-09-18 10:21:19.715694
5631,58369475,2022-10-30 12:31:01.614609
5632,70594744,2022-11-04 05:11:56.853439
5633,11436747,2022-12-03 01:22:47.231104
5634,64921171,2022-10-30 08:07:38.814900
5635,98727918,2022-09-16 15:17:34.689994
5636,61662039,2022-10-27 23:56:38.576553
5637,86196785,2022-12-25 05:02:53.055580
5638,43210828,2022-12-23 10:56:16.928084
5639,39571288,2022-12-23 13:30:40.398266
5640,52814269,2022-12-14 10:02:12.361298
5641,89577743,2022-11-25 08:45:16.631990
5642,57222262,2022-09-04 00:59:44.940216
5643,663608,2022-09-15 09:38:19.510066
5644,92714549,2022-12-15 09:04:57.721562
5645,36732953,2022-11-12 01:54:01.114663
5646,70741972,2022-12-08 15:47:14.386716
5647,8371047,2022-09-09 11:35:00.620875
5648,69028943,2022-11-22 03:21:17.199569
5649,545247,2022-11-13 00:20:47.987769
5650,3013809,2022-09-26 05:24:23.848392
5651,57820992,2022-12-05 16:34:32.374109
5652,49685744,2022-09-03 01:40:56.633609
5653,27422274,2022-11-02 08:45:40.943292
5654,92034046,2022-12-13 12:34:32.189851
5655,53802910,2022-09-14 00:13:21.331674
5656,14087274,2022-10-30 19:41:13.962972
5657,41958697,2022-11-03 21:01:00.155353
5658,33461227,2022-10-05 03:47:52.065593
5659,23636722,2022-12-19 00:56:18.856596
5660,47781367,2022-12-16 04:48:13.929789
5661,45639129,2022-09-06 18:50:30.021992
5662,18992249,2022-10-11 17:47:25.736459
5663,28341315,2022-09-18 10:12:32.800909
5664,70020612,2022-11-13 05:05:41.058692
5665,9285942,2022-11-03 19:30:48.631844
5666,25786660,2022-12-04 01:21:52.267617
5667,6437803,2022-12-25 18:20:18.841506
5668,81434020,2022-12-04 13:27:07.146441
5669,50142949,2022-09-26 09:29:05.271655
5670,66501972,2022-09-13 05:59:24.851943
5671,76854954,2022-09-29 07:47:36.072239
5672,93944401,2022-09-25 18:23:21.799602
5673,34971455,2022-11-30 09:17:17.351386
5674,55616998,2022-09-17 19:50:04.147893
5675,6048502,2022-10-02 21:32:42.094332
5676,23508457,2022-11-21 02:43:45.946831
5677,88335424,2022-11-19 11:20:34.034199
5678,295946,2022-12-03 18:07:50.703601
5679,71635893,2022-09-02 02:29:24.581685
5680,51017116,2022-10-09 20:21:51.232319
5681,2928502,2022-10-11 23:16:31.473939
5682,30100692,2022-11-06 23:23:31.980050
5683,40766752,2022-12-22 02:57:35.491748
5684,59362505,2022-10-06 19:40:27.284839
5685,29267942,2022-11-29 16:31:27.563143
5686,98590058,2022-11-15 09:55:58.201964
5687,25173675,2022-09-19 08:18:00.122403
5688,45777186,2022-12-08 01:45:18.081794
5689,12423666,2022-09-29 23:48:42.873260
5690,44108723,2022-09-22 07:02:30.386824
5691,30554055,2022-11-29 19:48:37.391705
5692,21790323,2022-11-11 08:54:06.372200
5693,16583064,2022-09-18 21:31:38.527068
5694,64665205,2022-12-24 15:02:45.534661
5695,20248503,2022-09-18 06:22:59.605426
5696,36722188,2022-09-08 07:53:43.299379
5697,99178920,2022-09-26 23:09:56.980498
5698,4633394,2022-09-18 11:02:21.165879
5699,81949292,2022-12-26 16:31:05.924951
5700,73240375,2022-11-08 23:10:36.038165
5701,60875139,2022-09-26 02:08:17.629300
5702,62590032,2022-10-28 20:48:35.910399
5703,111418,2022-11-04 10:45:53.029393
5704,2285189,2022-10-29 20:50:55.452149
5705,35629748,2022-10-29 07:58:54.640805
5706,83425730,2022-12-02 08:47:05.905841
5707,94661537,2022-10-25 12:41:28.345042
5708,21046172,2022-11-02 05:07:34.383819
5709,31689102,2022-10-17 14:28:34.617240
5710,21598102,2022-09-21 06:04:56.285778
5711,39014528,2022-10-31 21:47:43.994160
5712,33773163,2022-10-12 17:34:59.345523
5713,65911323,2022-09-08 09:16:42.841423
5714,77317875,2022-09-10 12:09:35.298330
5715,27623127,2022-10-09 20:51:29.866958
5716,72940425,2022-10-29 13:46:54.071087
5717,5257133,2022-12-21 21:12:58.085282
5718,19544736,2022-12-15 11:26:56.204423
5719,67496282,2022-09-18 19:59:33.802820
5720,68342981,2022-11-20 14:09:14.646763
5721,83179380,2022-09-06 16:17:18.111760
5722,4558051,2022-12-14 04:31:21.436119
5723,41766908,2022-10-06 20:55:08.273254
5724,92710277,2022-10-02 19:09:14.509593
5725,61668246,2022-10-17 16:41:37.939956
5726,47083157,2022-10-29 14:03:25.184391
5727,7242384,2022-09-04 12:29:33.613541
5728,99301840,2022-10-30 17:29:25.806356
5729,61448230,2022-12-25 22:54:45.521523
5730,65271206,2022-10-12 19:44:06.006084
5731,70212473,2022-12-08 05:50:23.042138
5732,44323484,2022-10-25 16:28:13.412645
5733,16672221,2022-11-29 22:38:20.471876
5734,84651389,2022-12-24 15:00:30.841932
5735,58394129,2022-12-03 06:55:58.326299
5736,53757894,2022-09-24 02:38:31.025963
5737,6652723,2022-10-24 20:50:24.863128
5738,73690280,2022-10-16 11:37:30.559652
5739,23694105,2022-09-19 20:29:53.383937
5740,9719367,2022-12-01 21:27:06.738066
5741,90698883,2022-11-02 16:55:12.553114
5742,74843438,2022-10-21 12:24:24.341132
5743,78827147,2022-09-24 07:24:04.499563
5744,47992247,2022-09-21 06:22:36.393624
5745,2768337,2022-09-21 01:38:54.771459
5746,54897304,2022-12-11 18:07:07.290239
5747,80444924,2022-12-22 17:37:11.301927
5748,53891115,2022-09-10 14:16:27.225106
5749,57725978,2022-09-01 12:37:28.850667
5750,26159039,2022-09-23 21:26:38.239205
5751,47734945,2022-10-08 00:15:14.746915
5752,44422883,2022-12-06 01:45:56.283664
5753,72184021,2022-10-12 07:55:08.785078
5754,45038934,2022-09-19 06:34:09.019682
5755,21607358,2022-12-13 21:07:33.481304
5756,30422051,2022-09-25 18:09:23.286146
5757,27110872,2022-10-18 09:05:45.749658
5758,44727787,2022-10-30 19:08:01.245401
5759,65556974,2022-10-04 12:55:32.624534
5760,73971205,2022-12-13 10:16:32.290394
5761,14473279,2022-10-21 10:40:59.335797
5762,96718445,2022-11-02 19:46:48.367422
5763,55013431,2022-09-12 07:34:24.624230
5764,30789750,2022-09-25 11:36:24.038462
5765,65812451,2022-10-03 04:57:51.132681
5766,26378767,2022-09-18 07:51:51.755762
5767,2125826,2022-09-22 00:44:39.692914
5768,58259250,2022-09-22 18:12:55.416268
5769,28042626,2022-12-29 15:40:17.030542
5770,15694902,2022-11-26 17:41:03.365713
5771,92466780,2022-12-02 14:21:23.075754
5772,42611489,2022-11-06 07:20:16.307827
5773,2728110,2022-12-08 08:09:38.043638
5774,94045993,2022-11-23 18:02:08.037503
5775,57541525,2022-09-01 06:59:03.773234
5776,56466085,2022-09-14 03:25:17.527649
5777,446533,2022-11-01 23:03:19.330644
5778,27509542,2022-10-12 12:47:45.345599
5779,85560616,2022-12-21 20:30:55.624803
5780,61177805,2022-12-19 04:58:00.507492
5781,94205597,2022-11-20 11:27:38.740616
5782,91290897,2022-09-12 00:57:59.488828
5783,95890469,2022-09-08 17:33:31.735621
5784,84145574,2022-09-16 02:25:30.193524
5785,72157030,2022-12-28 13:31:23.135872
5786,23754445,2022-11-29 23:07:54.640074
5787,11905715,2022-11-11 22:58:46.223745
5788,57502748,2022-10-31 12:16:00.849811
5789,93199553,2022-11-07 02:14:48.117970
5790,26376213,2022-10-06 03:23:54.824880
5791,13697780,2022-11-14 05:46:41.276269
5792,58054961,2022-12-10 06:49:32.184102
5793,26618223,2022-12-14 17:03:21.351997
5794,10129806,2022-09-02 23:02:31.454877
5795,24230629,2022-10-20 16:41:44.471906
5796,24403359,2022-11-25 08:47:06.525295
5797,11870497,2022-10-18 22:50:38.272428
5798,82162323,2022-09-14 20:49:14.986667
5799,19678906,2022-12-27 01:14:23.566246
5800,6482384,2022-09-20 21:50:23.414905
5801,38997740,2022-10-27 10:47:26.971798
5802,18921025,2022-12-05 05:03:12.743333
5803,65045227,2022-12-03 06:24:04.089410
5804,39347882,2022-11-30 06:56:43.875240
5805,34442301,2022-09-12 04:14:54.112580
5806,9491664,2022-09-14 00:38:33.889542
5807,69801976,2022-12-27 02:34:06.378076
5808,16838067,2022-12-03 19:19:07.655009
5809,6827453,2022-10-26 23:02:00.712784
5810,56309860,2022-09-27 04:16:58.134279
5811,35979634,2022-12-21 07:01:32.211928
5812,84548837,2022-11-14 03:49:35.126866
5813,18659767,2022-09-07 07:50:43.065873
5814,33371702,2022-10-16 18:41:58.192991
5815,70720433,2022-12-02 11:58:27.146843
5816,89101751,2022-10-10 21:13:28.353508
5817,92157372,2022-11-25 14:34:13.810303
5818,94488641,2022-10-09 11:03:05.372860
5819,72348977,2022-10-09 17:54:27.127322
5820,76072796,2022-09-23 16:35:05.358163
5821,61674142,2022-12-19 13:40:35.544432
5822,39308277,2022-09-25 21:01:42.236615
5823,57853132,2022-09-03 17:57:04.904716
5824,76359836,2022-12-24 17:55:44.843490
5825,22165255,2022-12-16 09:42:31.151573
5826,4095181,2022-11-17 11:08:43.719637
5827,47235284,2022-10-26 18:36:48.310168
5828,96049358,2022-11-23 08:19:10.217296
5829,26092168,2022-12-18 20:43:59.181081
5830,30992590,2022-12-16 03:09:49.350266
5831,63976695,2022-10-03 14:34:33.501236
5832,48498896,2022-09-27 00:31:18.125136
5833,87536377,2022-09-25 18:58:24.684193
5834,20250991,2022-12-23 04:26:38.866905
5835,97483039,2022-12-23 01:53:03.713023
5836,69477234,2022-09-09 00:28:34.267079
5837,13659802,2022-11-19 13:16:07.974293
5838,96188664,2022-12-12 03:29:00.810147
5839,46513362,2022-12-19 22:02:17.629172
5840,9807937,2022-11-15 13:02:03.458175
5841,38506651,2022-12-18 09:13:24.110779
5842,46290526,2022-12-06 11:47:33.892356
5843,71927423,2022-09-06 01:56:01.703621
5844,39133869,2022-11-13 23:08:32.759728
5845,21477301,2022-11-25 02:42:59.942380
5846,73633074,2022-11-03 20:20:16.198059
5847,84866856,2022-11-23 09:59:35.992275
5848,18407816,2022-11-27 07:49:12.184632
5849,97443832,2022-12-21 01:01:03.449937
5850,53328970,2022-11-14 04:50:56.745736
5851,61667247,2022-09-26 23:47:20.347107
5852,45673119,2022-11-23 17:56:46.575695
5853,82921594,2022-09-10 11:51:11.576371
5854,65596278,2022-10-05 15:24:48.447238
5855,23446102,2022-12-07 13:17:56.202555
5856,75101980,2022-12-08 06:49:40.512722
5857,47744505,2022-10-13 09:18:50.333497
5858,86708282,2022-12-11 11:53:07.053034
5859,35971127,2022-10-31 12:58:24.111004
5860,77312640,2022-11-10 09:40:32.766446
5861,46948254,2022-10-16 10:33:30.089945
5862,60629236,2022-11-30 20:26:00.997563
5863,64357130,2022-11-13 16:41:24.173833
5864,30302697,2022-09-13 07:45:43.633716
5865,53488377,2022-12-03 13:10:00.445408
5866,701356,2022-10-22 01:57:54.320462
5867,47457536,2022-12-13 17:22:46.297488
5868,85519671,2022-12-20 07:37:08.646386
5869,57880873,2022-10-28 23:46:20.467078
5870,9736106,2022-09-25 04:18:15.632632
5871,3281911,2022-11-28 06:47:36.860205
5872,99992387,2022-12-03 04:49:54.106704
5873,52979332,2022-09-26 20:21:55.722902
5874,71673776,2022-12-27 21:09:36.337856
5875,94592279,2022-12-17 17:59:24.929835
5876,96971391,2022-09-20 18:01:34.513330
5877,45615190,2022-09-19 23:03:55.102622
5878,97675430,2022-12-03 23:40:14.875036
5879,47513824,2022-12-01 14:04:58.018990
5880,95645188,2022-09-25 07:28:20.752737
5881,50661737,2022-09-13 00:06:59.760592
5882,92038076,2022-10-19 13:51:01.451411
5883,10036742,2022-11-25 19:00:24.829708
5884,78743470,2022-12-21 23:33:43.005174
5885,14721030,2022-10-19 03:24:42.998109
5886,11206071,2022-11-23 15:41:30.713052
5887,73946756,2022-10-08 04:03:46.617881
5888,94931074,2022-11-14 00:31:21.611649
5889,60779056,2022-11-10 05:12:27.812436
5890,80476284,2022-12-06 00:33:59.900630
5891,76049164,2022-10-24 06:11:16.655795
5892,32928523,2022-09-22 22:38:39.903571
5893,9715029,2022-10-08 05:57:30.371467
5894,62161948,2022-10-03 22:26:30.435816
5895,54436673,2022-11-16 22:45:09.011722
5896,62044035,2022-10-12 05:32:14.523728
5897,30279335,2022-12-21 13:13:57.478355
5898,11663973,2022-12-19 07:24:51.356280
5899,28810566,2022-10-03 06:48:43.638831
5900,42406022,2022-11-08 06:08:24.959702
5901,66356455,2022-12-24 06:49:34.316022
5902,67228678,2022-09-11 17:07:12.733265
5903,54825920,2022-10-27 10:57:41.475320
5904,12410679,2022-09-29 11:19:37.049636
5905,74004061,2022-11-10 22:49:52.142111
5906,6141010,2022-09-29 10:06:31.594315
5907,83862487,2022-09-29 15:07:46.923845
5908,63855046,2022-12-08 15:12:42.371578
5909,61348759,2022-10-26 10:27:57.026228
5910,83859774,2022-10-13 03:19:05.990391
5911,42902844,2022-11-08 03:25:52.749775
5912,99424046,2022-11-06 16:10:00.050023
5913,31424246,2022-09-11 20:39:17.357018
5914,55710999,2022-11-02 07:45:24.830899
5915,29723681,2022-09-15 04:54:19.640514
5916,59248353,2022-10-20 22:08:04.499622
5917,5874052,2022-12-05 18:03:29.342303
5918,19929855,2022-10-14 12:48:06.527327
5919,20122853,2022-12-24 16:12:03.410560
5920,35950243,2022-11-27 11:57:00.601396
5921,48949780,2022-10-26 02:09:03.680597
5922,44957888,2022-12-05 07:37:04.307196
5923,23530249,2022-11-08 08:21:14.229021
5924,39078240,2022-11-06 18:31:10.095102
5925,4562646,2022-09-10 20:31:44.393317
5926,49301133,2022-09-06 15:50:30.654994
5927,79699445,2022-11-12 07:54:07.940967
5928,1072385,2022-12-26 06:39:47.684134
5929,14779446,2022-09-04 19:20:34.703801
5930,71483676,2022-11-12 10:15:23.947513
5931,13169981,2022-11-16 18:54:50.365706
5932,45039413,2022-11-15 08:33:13.420169
5933,3878843,2022-11-10 14:28:56.287780
5934,63827365,2022-11-23 04:09:33.383668
5935,41062330,2022-11-12 04:04:35.181433
5936,27860694,2022-10-30 01:08:21.457144
5937,97995822,2022-09-12 18:33:42.780170
5938,73671164,2022-12-12 09:19:47.547105
5939,28799590,2022-10-06 23:19:43.676287
5940,13280439,2022-10-06 01:13:56.028802
5941,13574602,2022-09-23 15:45:22.422107
5942,96250093,2022-10-14 23:20:09.519105
5943,58933514,2022-09-11 13:15:20.141736
5944,41183179,2022-10-25 06:20:48.613799
5945,66064595,2022-09-24 09:00:55.413363
5946,82202281,2022-10-05 13:23:44.603238
5947,54132374,2022-11-03 22:13:33.763863
5948,69192223,2022-09-13 03:44:36.339359
5949,74600419,2022-12-30 12:48:01.791244
5950,99345910,2022-12-15 05:01:34.890944
5951,22756243,2022-12-25 10:06:48.414342
5952,12323906,2022-10-06 09:31:13.514984
5953,81122076,2022-11-19 07:13:56.153064
5954,27954584,2022-12-02 21:22:17.714046
5955,89464843,2022-12-03 22:42:40.096849
5956,71517665,2022-12-06 08:02:40.997991
5957,74237230,2022-10-08 04:58:54.203484
5958,41297455,2022-09-12 11:39:58.123205
5959,31574193,2022-12-29 13:47:49.005469
5960,45421338,2022-11-06 20:24:28.522822
5961,33904501,2022-12-16 18:35:41.867235
5962,69345977,2022-09-14 10:37:58.925627
5963,88709076,2022-09-02 12:45:03.416331
5964,19748180,2022-09-25 03:09:47.266488
5965,46496334,2022-11-29 17:46:32.014056
5966,89065546,2022-10-04 18:44:55.291117
5967,88532500,2022-09-03 18:17:53.026988
5968,3225365,2022-12-08 14:03:23.410889
5969,72174275,2022-09-16 05:41:36.092793
5970,45131422,2022-12-15 13:37:33.586456
5971,77753816,2022-11-03 16:59:53.581021
5972,37734784,2022-10-20 09:53:37.542528
5973,8277642,2022-10-03 02:49:01.585252
5974,74415228,2022-11-15 12:15:26.931182
5975,92438368,2022-11-05 08:37:44.378164
5976,40081091,2022-12-08 14:42:56.237609
5977,21890684,2022-11-17 18:31:26.005434
5978,76598172,2022-11-04 05:25:34.694559
5979,99732977,2022-12-15 20:42:09.425968
5980,42085749,2022-10-07 01:34:11.847674
5981,81974550,2022-11-26 18:49:03.261229
5982,60935504,2022-10-31 04:58:51.867560
5983,15730340,2022-10-24 21:53:09.858017
5984,4422970,2022-10-08 17:41:00.212645
5985,12987244,2022-10-27 03:43:45.113313
5986,30011191,2022-10-26 10:39:45.199763
5987,79171611,2022-10-24 23:12:04.246355
5988,69438103,2022-12-30 01:43:17.203750
5989,52016999,2022-10-18 21:45:25.833218
5990,91936527,2022-10-17 15:24:34.146237
5991,15526002,2022-10-02 23:32:00.725801
5992,41908675,2022-10-23 16:00:11.853475
5993,91413096,2022-12-16 12:02:18.759682
5994,30633165,2022-11-01 06:40:58.183735
5995,84067639,2022-11-04 05:20:44.865774
5996,79359155,2022-09-10 07:34:18.907256
5997,13671264,2022-11-05 17:01:07.238471
5998,37239569,2022-10-12 01:32:16.290632
5999,53412326,2022-12-28 10:37:41.620817
6000,94264868,2022-11-05 12:52:38.480492
6001,44977494,2022-11-27 23:39:49.844071
6002,6752742,2022-11-09 20:20:03.668827
6003,47449802,2022-10-08 06:26:29.291252
6004,47482092,2022-10-11 04:49:30.026990
6005,75183827,2022-09-16 11:42:22.031697
6006,59265978,2022-09-11 04:09:41.728480
6007,44182578,2022-11-25 23:02:55.110293
6008,65361221,2022-09-21 19:24:05.214643
6009,41924622,2022-11-17 02:42:45.145158
6010,17035595,2022-10-09 09:32:24.744379
6011,68374658,2022-09-05 13:31:10.759582
6012,22231506,2022-10-05 22:40:31.832136
6013,32162019,2022-09-14 18:06:21.238002
6014,39287862,2022-09-19 12:30:54.989367
6015,52241483,2022-11-22 05:49:28.867727
6016,51421840,2022-09-18 02:47:36.064983
6017,99015561,2022-12-27 06:26:15.937071
6018,19825122,2022-09-08 22:40:41.158316
6019,75096676,2022-09-02 01:02:44.890092
6020,35495177,2022-10-21 18:00:22.815786
6021,80510200,2022-09-06 22:32:38.494087
6022,69401680,2022-10-04 17:05:37.676420
6023,60996981,2022-12-28 02:09:59.788837
6024,10416281,2022-12-28 05:42:13.222579
6025,2621658,2022-11-22 09:07:55.462217
6026,37457546,2022-10-23 23:43:58.417030
6027,70701855,2022-11-03 18:29:15.471105
6028,85619776,2022-11-28 22:54:41.419065
6029,95188519,2022-11-17 03:40:52.812070
6030,50368260,2022-11-17 09:57:36.183572
6031,20541433,2022-10-13 12:05:53.403484
6032,19932808,2022-10-13 22:20:52.865263
6033,59478491,2022-12-28 22:19:33.532785
6034,17946029,2022-12-09 22:53:28.029542
6035,46294612,2022-12-07 06:37:14.222898
6036,23105456,2022-12-13 04:41:05.348822
6037,36641122,2022-10-30 21:07:54.238903
6038,97738323,2022-11-12 04:33:10.135948
6039,65666923,2022-11-21 15:47:18.892990
6040,82361209,2022-09-29 21:00:17.205269
6041,69803264,2022-10-16 20:15:54.709421
6042,77232851,2022-10-03 03:50:31.260653
6043,88774307,2022-09-07 06:50:36.478911
6044,8306826,2022-09-05 22:32:50.440547
6045,85298743,2022-11-01 01:30:29.754821
6046,94239777,2022-09-29 22:30:27.554472
6047,18416737,2022-12-28 00:27:48.985166
6048,63495928,2022-11-08 05:20:28.776280
6049,77501214,2022-11-21 00:47:12.195508
6050,27897381,2022-11-13 23:25:47.947984
6051,47290389,2022-12-03 03:47:07.617618
6052,52811549,2022-11-02 06:58:01.020607
6053,36207118,2022-11-02 17:29:26.845212
6054,7235760,2022-09-13 04:35:23.548293
6055,61796547,2022-11-25 13:44:15.727634
6056,96662764,2022-12-09 09:35:19.597737
6057,75179152,2022-10-22 16:30:26.864268
6058,55145303,2022-10-13 06:57:00.670293
6059,65233691,2022-09-12 14:52:51.261330
6060,19112815,2022-11-24 08:58:50.104737
6061,4571346,2022-11-02 06:20:32.270186
6062,2834360,2022-12-12 04:39:54.617477
6063,11711376,2022-12-13 23:48:59.330762
6064,35488321,2022-09-24 00:05:23.501404
6065,52073347,2022-11-10 09:27:10.778459
6066,34338969,2022-10-31 20:18:25.179697
6067,34138337,2022-09-24 20:21:54.058826
6068,44346582,2022-09-11 14:02:43.014622
6069,41121112,2022-09-08 13:42:39.455271
6070,30356209,2022-12-17 21:36:13.451151
6071,29193002,2022-09-11 18:02:35.110907
6072,56082698,2022-10-19 14:02:41.732178
6073,4181461,2022-10-23 19:49:37.543892
6074,20147220,2022-11-28 13:35:24.218839
6075,47840427,2022-11-19 04:11:47.273941
6076,24951500,2022-10-17 01:29:47.922466
6077,70337554,2022-12-18 11:17:22.701192
6078,56178067,2022-12-21 14:53:32.110519
6079,78904880,2022-12-04 09:12:24.508470
6080,65529184,2022-09-13 14:37:59.189951
6081,76105175,2022-11-25 13:03:58.905815
6082,92648783,2022-11-22 16:07:13.317514
6083,65305315,2022-11-18 11:25:19.279834
6084,32983055,2022-09-21 05:32:02.875740
6085,73560827,2022-11-26 16:58:23.249299
6086,15657021,2022-10-10 12:18:44.132140
6087,33142943,2022-09-08 18:40:35.236504
6088,21283390,2022-09-23 01:47:25.693924
